ID,Expediente Nº,Año,Localidad,Elementos
7823,1058,2010,GAIMAN,1 PC
7824,1058,2010,GAIMAN,1 fax
7825,1058,2010,GAIMAN,1 impresora
7826,1058,2010,GAIMAN,1 DVD
7838,138,2010,ALDEA BELEIRO,Vajilla para 100 persona
7843,1121,2010,LAGO BLANCO,1 Impresora
7844,1121,2010,LAGO BLANCO,1 Fotocopiadora
7845,1121,2010,LAGO BLANCO,1 equipo de sonido
7847,312,2010,RIO MAYO,"1 juego de camisetas, cinco pelotas Nº 5"
7848,311,2010,RIO MAYO,10 Conos de entrenamiento (Futbol)
7852,194,2010,RIO MAYO,100 sillas plasticas apilables
7862,713,2010,TRELEW,2 impresoras
7863,713,2010,TRELEW,5 PC
7866,1120,2010,TRELEW,20 sillas de caño
7869,1297,2010,RAWSON,1 freezer
7870,1301,2010,RAWSON,"1 impresora laser, 1 aire acondicionado"
7871,194,2010,RAWSON,vajilla para cien personas
7872,1294,2010,RAWSON,1 fotocopiadora
7873,1294,2010,RAWSON,1 maquina de coser
7874,1295,2010,RAWSON,1 freezer
7875,1302,2010,RAWSON,"1 minicomponente, 1 microfono"
7876,1309,2010,RAWSON,"1 minicomponente, 1 microfono"
7878,1299,2010,RAWSON,1 DVD
7879,1299,2010,RAWSON,1 equipo de sonido
7880,1299,2010,RAWSON,"1 TV 29"""
7881,1293,2010,RAWSON,1 equipo  de sonido
7882,1293,2010,RAWSON,1 microfono inalambrico
7883,1291,2010,RAWSON,"1 Tv 29"""
7884,1291,2010,RAWSON,1 fotocopiadora
7885,1291,2010,RAWSON,1 DVD
7886,1306,2010,RAWSON, 1 fotocopiadora
7887,135,2010,TRELEW,"5 pelotas de futbol, 5 de voley, 5 de basquet, 1 red de voley, 2 aros de basquet, 2 juegos de camisetas"
7889,883,2010,GAIMAN,"6 sillas, 2 armarios, 2 escritorios"
7890,883,2010,GAIMAN,2 impresoras
7891,883,2010,GAIMAN,2 PC
7892,1359,2010,FACUNDO,1 videoproyector
7893,1254,2010,ALDEA APELEG,"1 freezer, 1 microondas, 1 heladeras c/freezer"
7894,1254,2010,ALDEA APELEG,"1 TV 29"""
7895,1291,2010,RAWSON,1 impresora
7896,1291,2010,RAWSON,1 PC
7897,1307,2010,RAWSON,1 Impresora
7898,1307,2010,RAWSON,1 PC
7899,1311,2010,RAWSON,1 equipo de sonido
7900,1300,2010,RAWSON,1 Impresora
7901,1300,2010,RAWSON,1 PC
7902,1303,2010,RAWSON,2 impresoras
7903,1303,2010,RAWSON,2 PC
7904,715,2010,TRELEW,1 pendrive de 8 gb
7905,136,2010,PLAYA UNION,1 PC
7906,136,2010,PLAYA UNION,1 impresora
7909,1246,2010,TRELEW,1 videoproyector
7910,1246,2010,TRELEW,1 DVD
7911,1292,2010,PLAYA UNION,1 impresora
7912,1292,2010,PLAYA UNION,1 PC
7914,1501,2010,RAWSON,1 máquina de coser
7915,1019,2010,RAWSON,"1 PC, 1 impresora multifunción, 6 sillas, 1 microondas, 1 lavarropas 13,5, 1 cucheta"
7916,1584,2010,RAWSON,"1 cocina industrial 8 hornallas, 1 extractor"
7921,1094,2010,ESQUEL,"1 armario, 2 radiograbadores de periodista, 1 filmadora"
7922,1025,2010,EL MAITEN,"1 PC, 1 archivo, 1 camara digital"
7923,1025,2010,EL MAITEN,1 impresora
7924,1025,2010,EL MAITEN,"1 minicomponente, 1 microfono"
7925,986,2010,TRELEW,1 PC
7926,986,2010,TRELEW,1 impresora
7927,1610,2010,COMODORO RIVADAVIA, 1 fotocopiadora
7929,1312,2010,RAWSON,25 pelotas Nº 5
7930,1198,2010,RAWSON,1 heladera con freezer
7931,984,2010,TREVELIN,"1 PC, 1 impresora multifuncion, 4 sillas, 1 cocina a gas, 1 heladera con freezer"
7932,984,2010,TREVELIN,"1 escritorio, 2 armario metálicos, 1 biblioteca"
7933,984,2010,TREVELIN,1 impresora con cable USB
7935,1296,2010,RAWSON,1 impresora
7936,1296,2010,RAWSON,1 PC
7938,1125,2010,PUERTO PIRAMIDES,"1 armario, 1 mesa p/PC, 1 escritorio, 4 sillas"
7939,1169,2010,DOLAVON,"8 colchonetas, 6 pelotas de volley, 6 pelotas de handball"
7940,1169,2010,DOLAVON,"1 videoproyector, 1 pantalla"
7942,311,2010,RIO MAYO,25 rompevientos
7944,1311,2010,RAWSON,5 mesas de directorio
7947,1147,2010,CHOLILA,1 impresora
7948,1147,2010,CHOLILA,1 videoproyector
7949,1378,2010,CORCOVADO,1 fotocopiadora
7950,1378,2010,CORCOVADO,1 fax
7951,1598,2010,CARRENLEUFU,"4 Camas cuchetas, 8 colchones, 8 sçabanas, 8 almohadas, 8 frazadas"
7952,296,2010,CARRENLEUFU,20 mesas plasticas
7957,1890,2010,SARMIENTO,1 impresora
7958,1890,2010,SARMIENTO,1 equipo de sonido
7959,1891,2010,SARMIENTO,"1 procesador de alimentos, 2 guitarras"
7960,1891,2010,SARMIENTO,2 impresoras
7961,1729,2010,SARMIENTO,1 Impresora
7962,1889,2010,SARMIENTO,1 fotocopiadora
7963,1889,2010,SARMIENTO,1 Termotanque
7964,1879,2010,SARMIENTO,1 Fax
7965,1879,2010,SARMIENTO,"1 Heladera, con freezer, 1  Equipo de sonido"
7966,1878,2010,SARMIENTO,30 pelotas de futbol Nº5
7967,1877,2010,SARMIENTO,1 fotocopiadora
7968,1877,2010,SARMIENTO,1 heladera con freezer
7969,1876,2010,PIO PIO, 1 fax
7970,1876,2010,PIO PIO,1 freezer
7971,1876,2010,PIO PIO,1 fotocopiadora
7972,1881,2010,SARMIENTO,1 impresora laser
7973,1881,2010,SARMIENTO,1 fotocopiadora
7974,1880,2010,SARMIENTO,1 DVD
7975,1880,2010,SARMIENTO,1 cocina industrial
7976,1875,2010,SARMIENTO,1 fotocopiadora
7977,1875,2010,SARMIENTO,1 fax
7978,414,2010,SARMIENTO,1 fax
7979,414,2010,SARMIENTO,"1 minicomponente, 1 micrófono"
7980,414,2010,SARMIENTO,1 impresora
7981,414,2010,SARMIENTO,"1 TV 29"""
7982,414,2010,SARMIENTO,"1 PC, 1 armario con llave, 1 heladerac/freezer, 1 escritorio"
7985,1381,2010,SARMIENTO,1 heladera con freezer
7989,1383,2010,SARMIENTO,1 equipo de sonido
7990,1377,2010,SARMIENTO,"1 equipo de sonido, 1 heladera con freezer, 1 cocina industrial"
7991,1377,2010,SARMIENTO, 1 fax
7992,1345,2010,RIO MAYO,"2 PC, 1 impresora multifunción"
7993,1345,2010,RIO MAYO,"1 mesa redonda, 5 sillas 1 mesa ratona, 4 sillas"
7994,1882,2010,SARMIENTO,1 fax
7995,1882,2010,SARMIENTO,1 heladera con freezer
7996,1304,2010,RAWSON,"1 camilla, dos sillas ortopedicas"
7997,1148,2010,EL MAITEN,1 impresora
7998,1093,2010,SARMIENTO,"1 minicomponente, 1 micrófono"
7999,1093,2010,SARMIENTO,1 impresora
8000,1093,2010,SARMIENTO,1 DVD
8001,1093,2010,SARMIENTO,"1 PC, 1 lavarropa automático, 1 secarropas"
8002,966,2010,COSTA DEL CHUBUT,1 impresora
8003,966,2010,COSTA DEL CHUBUT,1 videoproyector
8004,966,2010,COSTA DEL CHUBUT,"70 colchones 1 plaza, 70 almohadas, 70 juegos de sabanas"
8005,966,2010,COSTA DEL CHUBUT,"70 frazadas, 70 cubrecamas, 1 plancha a vapor, 2 PC"
8006,966,2010,COSTA DEL CHUBUT,"1 maquina fotografica digital, 1 cortadora de cesped"
8007,1297,2010,RAWSON,5 mesas plasticas rectangulares
8008,3246,2010,GAIMAN,5 PC
8009,1568,2010,DOLAVON,1 impresora
8010,1568,2010,DOLAVON, 3 PC
8011,1939,2010,ESQUEL,1 PC
8012,1939,2010,ESQUEL,1 impresora
8013,1284,2010,TECKA,1 fotocopiadora
8014,1284,2010,TECKA,1 fax
8016,1600,2010,TRELEW,"1 juego de sillones, 2 sillas de ruedas, 1 bicicleta fija"
8017,1310,2010,RAWSON,10 mesas plasticas
8018,862,2010,COMODORO RIVADAVIA,"1 cortadora de fiambre, 1 cocina industrial"
8019,1064,2010,TRELEW,"1 cortadora de fiambre, 1 picadora de carne"
8020,1064,2010,TRELEW," 1 minicomponente, 1 microfono"
8021,1105,2010,LAGO PUELO,"1 cocina industrial , 1 freezer"
8023,966,2010,RAWSON,1 videoproyector
8024,1729,2010,SARMIENTO,2 PC
8025,1891,2010,SARMIENTO,3 guitarras
8026,1890,2010,SARMIENTO,1 PC
8027,977,2010,SARMIENTO,1 fotocopiadora
8028,1223,2010,RAWSON,1 notebook
8029,1552,2010,RAWSON,"4 radiograbadores, 1 PC"
8030,1552,2010,RAWSON,1 impresora
8032,1254,2010,ALDEA APELEG,"14 camas cuchetas, vajilla para 40 personas, 2 mesas de comedor, 16 sillas de comedor, 1 lavarropa"
8033,687,2010,LAGO PUELO,1 PC
8034,1105,2010,LAGO PUELO,"1 cocina industrial, 1 freezer"
8035,1224,2010,RAWSON,"5 colchonetas, 3 pelotas de basquet, 2 redes de volley, 4 vallas"
8036,1224,2010,RAWSON,2 PC
8037,1305,2010,RAWSON,5 mesas plasticas
8039,1122,2010,COMODORO RIVADAVIA,1 impresora
8040,1122,2010,COMODORO RIVADAVIA,1 PC
8043,4590,2010,COMODORO RIVADAVIA,"1 carro de limpieza, 1 mopa, 1 gancho para mopa"
8044,1759,2010,COMODORO RIVADAVIA,"1 monitor de LCD de 19"""
8045,1759,2010,COMODORO RIVADAVIA,2 impresoras
8046,1759,2010,COMODORO RIVADAVIA,4 PC
8047,2103,2010,28 DE JULIO,1 freezer
8048,2112,2010,28 DE JULIO,1 DVD
8049,2112,2010,28 DE JULIO,1 fotocopiadora
8050,2113,2010,28 DE JULIO,1 videoproyector
8051,2116,2010,DOLAVON,"1 multiprocesadora, 1 freezer, 1 balanza electrica, 1 cocina industrial"
8052,2108,2010,DOLAVON,15 Sillas
8053,2108,2010,DOLAVON,1 fax
8054,2108,2010,DOLAVON,"1 TV 29"""
8055,2104,2010,DOLAVON,2 caloramas
8056,2105,2010,DOLAVON,10 bolsas de dormir
8057,2114,2010,DOLAVON,"1 máquina de coser, 6 mesas, 1 armario"
8058,2109,2010,DOLAVON,"1 maquina de coser, 1 plancha a vapor"
8059,2109,2010,DOLAVON,1 fotocopiadora
8060,2109,2010,DOLAVON,"3 TV 29"""
8061,2106,2010,DOLAVON,1 videoproyector
8062,2106,2010,DOLAVON,"50 sillas, 1 freezer, 2 armarios, 1 pizarra magnética, 1 plancha, 2 guitarras"
8063,2106,2010,DOLAVON,"1 TV 29"""
8064,2111,2010,DOLAVON,"1 maquina de coser recta, 1 maquina de coser overlock"
8065,2107,2010,DOLAVON,1 motocultivador
8066,2097,2010,DOLAVON,1 DVD
8067,2097,2010,28 DE JULIO,10 pelotas de goma espuma
8068,1937,2010,TRELEW,100 sillas plastcas apilables
8069,1550,2010,ESQUEL,1 fotocopiadora
8070,498,2010,COMODORO RIVADAVIA,"1 heladera c/freezer, 70 sillas plásticas apilables"
8071,2097,2010,DOLAVON,"20 colchonetas, 40 pelotas"
8072,2158,2010,TRELEW,1 notebook
8073,1224,2010,RAWSON,1 impresora
8074,2245,2010,TRELEW,"1 minicomponente, 1 micrófono"
8075,2245,2010,TRELEW,1 fotocopiadora -- cargado 2 veces x error en exp. Compra 410/10 corresponde 1562/10
8076,2245,2010,TRELEW,1 DVD
8077,1104,2010,GOBERNADOR COSTA,1 impresora
8078,1104,2010,GOBERNADOR COSTA,1 PC
8079,1298,2010,RAWSON,2 mesas plásticas rectangulares
8080,1498,2010,RAWSON,1 impresora multifuncion
8081,1498,2010,RAWSON,1 fax
8082,1298,2010,RAWSON,5 mesas rectangulares
8083,2227,2010,CHOLILA,1 PC
8084,1593,2010,TRELEW,UNA (1) batidora industrial
8116,2206,2010,TRELEW,1 maquina de coser
8117,1298,2010,RAWSON,50 sillas
8118,1310,2010,RAWSON,50 sillas
8121,1305,2010,RAWSON,50 sillas plasticas
8122,1861,2010,TRELEW,20 camas ortopedicas
8124,2114,2010,DOLAVON,1 máquina de coser recta
8125,1498,2010,RAWSON,1 impresora multifuncion
8126,1498,2010,RAWSON,1 fax
8127,1244,2010,RAWSON,"4 bombos, 2 acordeones, 6 redoblantes 2 repiques, 2 zurdos"
8128,2158,2010,TRELEW,1 notebook
8129,144,2010,EPUYEN,"1 freezer, 200 sillas plasticas"
8130,1146,2010,PASO DEL SAPO,"2 máquina de coser semi industrial, 2 maquina de coser"
8131,1151,2010,PIEDRA PARADA,"1 equipo de sonido, 1 secarropa, 1 plancha industrial"
8132,1151,2010,PIEDRA PARADA,"1 TV de 29"""
8133,1151,2010,PIEDRA PARADA,1 videoproyector
8134,1151,2010,PIEDRA PARADA,1 DVD
8135,177,2010,EPUYEN,1 impresora
8136,177,2010,EPUYEN,1 PC
8137,177,2010,EPUYEN,1 freezer
8138,2076,2010,TECKA,"10 mesas plasticas, 100 sillas plasticas, 50 pecheras, 30 conos, 6 pelotas de volley"
8139,1971,2010,ALDEA EPULEF,"1 picadora de carne, 1 licuadora, 3 panquequeras, 2 bombos, 5 guitarras, 20 flautas, 2 carretillas, 5 escardillo, 5 rastrillo, 5 palas, 1 rollo de manguera"
8142,1460,2010,TRELEW,"6 pelotas Nº 5, 1 equipo de futbol (camisetas, pantalones cortos, medias)"
8143,2145,2010,TECKA,1 bicicleta
8144,1284,2010,TECKA,1 guitarra criolla
8145,2076,2010,TECKA,"1 TV de 29"""
8146,2076,2010,TECKA,1 DVD
8147,2076,2010,TECKA,"6 pelotas futbol, 6 pelotas basket, 4 paletas de ping pong, 10 pelotitas de ping pong"
8148,984,2010,TREVELIN,"1 escritorio, 2 armarios metálicos, 1 biblioteca"
8149,984,2010,TREVELIN,"1 PC, 1 impresora multifuncion, 4 sillas, 1 cocina a gas, 1 heladera c/freezer"
8150,1283,2010,TRELEW,1 PC
8151,1283,2010,TRELEW,1 impresora
8152,1424,2010,RAWSON,"3 teclados. 3 guitarras, 20 flautas, 1 equipo de sonido"
8153,2197,2010,TRELEW,1 equipo de sonido
8154,2109,2010,DOLAVON,"6 pie de suero, 1 tensiómetro, 1 otoscopio, 6 manómetros, 1 balanza pediátrica"
8155,2203,2010,LAGO PUELO,1 Heladera c/freezer
8156,2203,2010,LAGO PUELO,"1 TV de 29"""
8157,2203,2010,LAGO PUELO,1 DVD
8158,1166,2010,DOLAVON,1 minicomponente c/microfono
8159,2981,2010,TRELEW,1 minicomponente con microfono
8160,2760,2010,RIO MAYO,300 sillas plasticas
8161,3109,2010,TRELEW,1 videoproyector
8162,2947,2010,RICARDO ROJAS,1 freezer
8163,2961,2010,RIO MAYO,1 fotocopiadora
8164,2877,2010,RIO MAYO,1 fotocopiadora
8165,2873,2010,RIO MAYO,1 DVD
8166,2873,2010,RIO MAYO,"1 heladera c/freezer, 1 plancha, 1 tabla para planchar"
8167,2873,2010,RIO MAYO,"1 TV 29"""
8168,2873,2010,RIO MAYO,"1 minicomponente, 1 microfono"
8169,2946,2010,RIO MAYO,1 fotocopiadora
8170,1758,2010,RIO MAYO,2 impresoras
8171,2948,2010,ALDEA BELEIRO,1 fotocopiadora
8172,2873,2010,ALDEA BELEIRO,1 DVD
8173,2951,2010,RIO MAYO,1 equipo de sonido
8174,2951,2010,RIO MAYO,"1 TV 29"""
8175,2951,2010,RIO MAYO,1 DVD
8176,2943,2010,RIO MAYO,1 Fax
8177,2980,2010,RIO MAYO,"6 Mesas plásticas, 40 sillas plásticas, vajilla para 40 personas, 2 sarten, 1 cacerola, 1 Olla"
8178,2964,2010,RIO MAYO,1 impresora
8179,2950,2010,ALDEA BELEIRO,"1 cafetera electrica, 1 calorama 3800 Kcal, 2 caloramas 5700 Kcal, 1 cocina 4 hornallas"
8180,2950,2010,ALDEA BELEIRO,2 fax
8181,2950,2010,ALDEA BELEIRO,"1 minicomponente, 1 microfono"
8182,2942,2010,RIO MAYO,"1 TV 29"""
8183,2942,2010,RIO MAYO,"1 heladera c/freezer, 13 camas, 10 almohadas, 13 colchones, 13 juegos de sabanas, 13 acolchados, 13 frazadas"
8184,2942,2010,RIO MAYO,"Vajilla para 15 personas (platos playos, postre y hondos, vasos, tazas, platos tazas, tenedores, cuchillos, cucharas, cucharitas)"
8185,2833,2010,RIO MAYO,"1 heladera con freezer, 20 colchones, 1 lavarropas industrial, 1 secarropas industrial"
8186,2949,2010,RICARDO ROJAS,1 fax
8187,2949,2010,RICARDO ROJAS,2 salamandras
8188,2962,2010,RIO MAYO,1 impresora
8189,2945,2010,LAGO BLANCO,"4 nebulizadores, 3 tensiometros, 1 aspirador"
8190,2944,2010,LAGO BLANCO,"1 TV 29"""
8191,2960,2010,FACUNDO,1 videoproyector
8194,2952,2010,FACUNDO,1 cocina de leña
8195,4209,2010,,1 PC
8197,1878,2010,SARMIENTO,20 conos
8199,1455,2010,SARMIENTO,"3 micropipetas, 1 centrífuga, 1 homogeneizador"
8200,2465,2010,TRELEW,1 fotocopiadora
8201,769,2010,COMODORO RIVADAVIA,"4 TV 29"", 20 heladeras c/freezer, 20 cocinas, 5 caloramas TN, 5 caloramas TB"
8202,2487,2010,ESQUEL,"1 equipo de sonido, 1 escritorio, 1 silla giratoria, 1 biblioteca, 2 sillas, 1 archivo, 1 horno microondas"
8203,804,2010,COMODORO RIVADAVIA,"15 heladera c/freezer, 7 caloramas TN, 6 caloramas TB"
8204,2487,2010,ESQUEL,1 DVD
8205,2487,2010,ESQUEL,1 impresora
8206,810,2010,GUALJAINA,"110 chapas, 4 palas corazon, 2 palas anchas, 5 azadas, 5 rastrillos, 5 escardillos, 1 desmalezadora, 2 pulverizadoras, 1 motosierras, 300 sellajunta expandible, 1 barreta, 2 tenazas, 1 hacha, 2 tijera de podar recta, 2 tijera de podar, …"
8207,2075,2010,COMODORO RIVADAVIA,"1 fotocopiadora, 1 freezer"
8208,2075,2010,COMODORO RIVADAVIA,1 fax
8209,2075,2010,COMODORO RIVADAVIA,"6 bombos, 10 repiques, 10 redoblantes, 6 trompetas"
8210,2344,2010,COMODORO RIVADAVIA,1 PC
8211,2344,2010,COMODORO RIVADAVIA,1 impresora
8212,1569,2010,COMODORO RIVADAVIA,200 sillas plásticas apilables
8213,1569,2010,COMODORO RIVADAVIA,1 impresora
8214,1569,2010,COMODORO RIVADAVIA,1 DVD
8215,1569,2010,COMODORO RIVADAVIA,1 TV
8216,1569,2010,COMODORO RIVADAVIA,3 PC
8217,1569,2010,COMODORO RIVADAVIA,"1 cocina industrial, 1 freezer"
8218,2404,2010,COMODORO RIVADAVIA,3 Caloramas
8219,2404,2010,COMODORO RIVADAVIA,6 tablones c/caballetes
8220,1039,2010,COMODORO RIVADAVIA,10 mesas plasticas rectangulares
8221,1039,2010,COMODORO RIVADAVIA,50 sillas plasticas apilables
8222,2421,2010,COMODORO RIVADAVIA,1 equipo de sonido
8223,2421,2010,COMODORO RIVADAVIA,1 fotocopiadora
8224,2511,2010,COMODORO RIVADAVIA,2 máquinas de coser
8225,2510,2010,COMODORO RIVADAVIA,1 fotocopiadora
8226,2510,2010,COMODORO RIVADAVIA,1 heladera con freezer
8227,2422,2010,COMODORO RIVADAVIA,75 sillas plasticas apilables
8228,976,2010,COMODORO RIVADAVIA,1 fotocopiadora
8229,976,2010,COMODORO RIVADAVIA,1 impresora
8230,976,2010,COMODORO RIVADAVIA,1 PC
8231,2479,2010,COMODORO RIVADAVIA,1 fotocopiadora
8232,2419,2010,COMODORO RIVADAVIA,1 equipo de sonido
8233,2503,2010,COMODORO RIVADAVIA,1 fotocopiadora
8234,2363,2010,COMODORO RIVADAVIA,1 horno microondas
8235,2077,2010,COMODORO RIVADAVIA,1 heladera c/freezer
8236,2077,2010,COMODORO RIVADAVIA,"1 TV de 29"""
8237,2508,2010,COMODORO RIVADAVIA,"1 equipo de sonido, 1 horno microondas"
8238,2145,2010,COMODORO RIVADAVIA,1 impresora
8239,2145,2010,COMODORO RIVADAVIA,1 PC
8240,2145,2010,COMODORO RIVADAVIA,3 radiograbadores
8241,2507,2010,COMODORO RIVADAVIA,"1 heladera con freezer, 1 horno microondas"
8242,2498,2010,COMODORO RIVADAVIA,1 heladera c/freezer
8243,2480,2010,COMODORO RIVADAVIA,"6 tablones c/caballetes, 1 cortadora de fiambre"
8244,2480,2010,COMODORO RIVADAVIA,50 sillas plasticas apilables
8245,2506,2010,COMODORO RIVADAVIA,1 DVD
8246,2506,2010,COMODORO RIVADAVIA,"1 TV de 29"""
8247,2220,2010,COMODORO RIVADAVIA,"2 escritorios, 3 sillones p/escritorio, 3 ventiladores de techo, 2 biombos para consultorio, 1 balanza neonatal"
8248,2220,2010,COMODORO RIVADAVIA,1 DVD
8249,2220,2010,COMODORO RIVADAVIA,1 impresora
8250,2220,2010,COMODORO RIVADAVIA,2 PC
8251,2220,2010,COMODORO RIVADAVIA,"1 TV 29"""
8252,2220,2010,COMODORO RIVADAVIA,4 Caloramas Tiro Balanceado
8254,1936,2010,RADA TILLY,2 PC
8255,1936,2010,RADA TILLY,2 impresoras
8256,2505,2010,COMODORO RIVADAVIA,1 videoproyector
8257,2385,2010,COMODORO RIVADAVIA,1 armario
8258,2385,2010,COMODORO RIVADAVIA,100 sillas plásticas
8259,2078,2010,COMODORO RIVADAVIA,1 videoproyector
8260,2509,2010,COMODORO RIVADAVIA,1 fotocopiadora
8261,2143,2010,COMODORO RIVADAVIA,"1 fotocopiadora, 1 freezer, 1 cocina industrial"
8262,2143,2010,COMODORO RIVADAVIA,1 impresora
8263,2143,2010,COMODORO RIVADAVIA,3 PC
8264,1536,2010,COMODORO RIVADAVIA,"2 heladeras con freezer, 2 TV 21"""
8265,1461,2010,COMODORO RIVADAVIA,1 radiograbador
8266,2074,2010,COMODORO RIVADAVIA,1 freezer
8267,2074,2010,COMODORO RIVADAVIA,1 heladera con freezer
8268,2341,2010,COMODORO RIVADAVIA,1 freezer
8269,499,2010,COMODORO RIVADAVIA,1 videoproyector
8270,499,2010,COMODORO RIVADAVIA,1 minicomponente c/micrófono
8274,2073,2010,COMODORO RIVADAVIA,1 heladera con freezer
8275,2073,2010,COMODORO RIVADAVIA,"1 olla de 50 litros, 40 litros de pintura"
8276,1695,2010,COMODORO RIVADAVIA,1 cocina industrial
8277,3111,2010,ESQUEL,1 notebook
8278,1380,2010,ESQUEL,1 notebook
8279,3638,2010,TRELEW,1 procesador de peliculas radiograficas
8280,2069,2010,GAIMAN,100 sillas plasticas apilables
8281,2069,2010,GAIMAN,1 minicomponente con microfono
8282,2069,2010,GAIMAN,1 fotocopiadora
8284,2159,2010,ESQUEL,"1 columna de 200W, 1 pie de micrófono"
8285,2079,2010,GAIMAN,1 biblioteca
8286,2079,2010,GAIMAN,1 PC
8287,2079,2010,GAIMAN,1 impresora
8288,1263,2010,PUERTO PIRAMIDES,5 heladeras a gas
8289,3301,2010,RAWSON,2 bicicletas ZENITH ANDES
8290,3214,2010,TRELEW,"1 equipo de sonido, 1 pie de microfono"
8291,3271,2010,ESQUEL,1 DVD
8292,3271,2010,ESQUEL,"1 TV 29"""
8293,3271,2010,ESQUEL,1 cocina industrial
8294,3258,2010,ESQUEL,"1 Lavarropas, 1 Secarropas"
8295,3324,2010,ESQUEL,"1 Mesa, 18 Sillas de caño"
8296,3324,2010,ESQUEL,1 minicomponente con microfono
8297,3292,2010,ESQUEL,1 minicomponente con microfono
8298,3292,2010,ESQUEL, 1 Fax
8299,3270,2010,ESQUEL,1 videoproyector
8300,3270,2010,ESQUEL,1 pizarra blanca 120*180
8301,3257,2010,ESQUEL,"4 bombos, 2 guitarras, 1 equipo de sonido, 10 flautas, 1 teclado"
8302,3257,2010,ESQUEL,"1 TV de 29"""
8303,3257,2010,ESQUEL,1 DVD
8306,3269,2010,LELEQUE,"1 heladera, 1 amasadora industrial, 1 procesadora, vajilla para 30 personas"
8307,3269,2010,LELEQUE,1 minicomponente c/microfono
8308,2305,2010,ESQUEL,2 computadoras
8309,2305,2010,ESQUEL,2 impresoras
8310,3260,2010,ESQUEL,1 DVD
8311,3260,2010,ESQUEL,1 minicomponente con microfono
8312,3262,2010,ESQUEL,"1 batidora, 1 amasadora industrial, 1 maquina de coser"
8313,3262,2010,ESQUEL,1 impresora
8315,3428,2010,ESQUEL,1 impresora
8316,3303,2010,VILLA FUTALAUFQUEN,1 notebook
8317,3272,2010,ESQUEL,1 equipo de sonido
8318,1551,2010,ESQUEL,1 fotocopiadora
8319,3261,2010,ESQUEL,"1 procesadora, 3 radiograbadores, 1 heladera"
8320,3256,2010,ESQUEL,"1 freezer, 4 radiograbadores"
8321,3256,2010,ESQUEL,"1 TV de 29"""
8324,3259,2010,ESQUEL,"6 radiograbadores, 1 equipo de sonido"
8325,3259,2010,ESQUEL,1 fotocopiadora
8326,3259,2010,ESQUEL,"1 TV de 29"""
8327,145,2010,ESQUEL,2 Computadoras
8328,145,2010,ESQUEL,2 impresoras
8329,3403,2010,TREORCKY,1 videoproyector
8335,2830,2010,TREVELIN,1 Computadora
8336,2888,2010,TREVELIN,1 computadora
8337,2888,2010,TREVELIN,1 impresora
8338,2830,2010,TREVELIN,1 impresora
8339,1459,2010,CERRO CONDOR,1 Sierra eláctrica de banda para madera
8340,1960,2010,TRELEW,1 computadora
8341,1960,2010,TRELEW,1 impresora
8343,1455,2010,SARMIENTO,1 coagulómetro de 2 canales
8344,3260,2010,ESQUEL,1 minicomponente
8345,2070,2010,RAWSON,2 impresoras
8346,2070,2010,RAWSON,2 PC
8347,1201,2010,BUEN PASTO,"100 sillas plasticas apilables, 25 mesas"
8348,2755,2010,RAWSON,20 PC
8349,2487,2010,ESQUEL,2 PC
8350,2525,2010,DIQUE AMEGHINO,"16 camas cuchetas, 32 colchones, 32 frazadas, 32 acolchados, 7 mesas formica"
8351,3533,2010,TRELEW,1 cuadro de bicicleta de ruta
8352,3725,2010,TRELEW,"1 horno pizzero industrial, 1 termotanque"
8353,3749,2010,TRELEW,1 impresora
8354,3736,2010,TRELEW,1 fotocopiadora
8355,3735,2010,TRELEW,"1 impresora multifuncion, 50 sillas"
8356,3756,2010,TRELEW,1 equipo de sonido
8357,3756,2010,TRELEW,1 fotocopiadora
8358,3724,2010,TRELEW,"1 freezer, 1 cocina industrial, 1 minicomponente con microfono"
8359,3724,2010,TRELEW,1 DVD
8360,3734,2010,TRELEW,"1 fax, 1 impresora"
8361,3734,2010,TRELEW,1 videoproyector
8362,3730,2010,TRELEW,"1 Acondicionador de aire, 1 impresora, 1 heladera con freezer"
8363,3731,2010,TRELEW,"10 Mesas plasticas, 50 sillas plasticas"
8364,2909,2010,TRELEW,1 fotocopiadora
8365,3709,2010,TRELEW,1 videoproyector
8366,3760,2010,TRELEW,1 impresora
8367,3760,2010,TRELEW,1 Heladera con freezer
8368,3744,2010,TRELEW,"1 sobadora industrial, 1 heladera con freezer, 30 sillas plasticas"
8369,3754,2010,TRELEW,1 DVD
8370,3754,2010,TRELEW,1 videoproyector
8371,3723,2010,TRELEW,1 Videoproyector
8372,3723,2010,TRELEW,10 Radiograbadores
8373,3729,2010,TRELEW,1 videoproyector
8374,3748,2010,TRELEW,"1 TV de 29"", 1 freezer horizontal, 1 microondas"
8375,3748,2010,TRELEW,1 fotocopiadora
8376,3748,2010,TRELEW,1 DVD
8377,3726,2010,TRELEW,1 fotocopiadora
8378,3726,2010,TRELEW,1 Fax
8379,3737,2010,TRELEW," 1 fax, 1 biblioteca"
8380,3737,2010,TRELEW, 1 videoproyector
8381,3747,2010,TRELEW,2 notebooks
8382,3741,2010,TRELEW, 1 freezer
8383,3732,2010,TRELEW,"1 fax, 1 minicomponente con microfono, elementos de educacion fisica"
8384,3746,2010,TRELEW,"6 mesas con caballetes, 159 sillas plasticas"
